source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies,sha256,split,group_key
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_20_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,654832,120.0,489,4.075,156,10.0,0,0,0,78ff922cbdb30a632b622f88069f310c961e442126a7155ef323dc6f70c680e8,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_21_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,1066320,120.0,797,6.641666666666667,156,10.0,0,0,0,3a5bc3d0e9fa112b607e828cee136234e48a6dcfd3789b4ca3bf9e60e9f1e021,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_2_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,1867920,120.0,1397,11.641666666666667,156,10.0,0,0,0,b84fed78d933de76c9e6e240a3ad40af9bdec23cb01d9bc91d37593099d1139f,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_3_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,1467120,120.0,1097,9.141666666666667,156,10.0,0,0,0,ea5c4b38ed2cc4046ed32242a95f0c5fd11b8d94f28ce2e6f85d9e9c22968b0a,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_4_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,1103728,120.0,825,6.875,156,10.0,0,0,0,dde4eabf08f4775c7553ddacd7793feeff4a575f4b6385965392cdcde68ea589,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_5_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,1290768,120.0,965,8.041666666666666,156,10.0,0,0,0,7884633a87f5c2062e1661df3ea68d018fb48fe34eee86b72838297f6b725f01,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_6_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,740336,120.0,553,4.608333333333333,156,10.0,0,0,0,1b4f99b9ff548cedc6846963abfff9f6d75b7f4c0de9ad9fd85c4795aee6e2a4,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_7_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,927376,120.0,693,5.775,156,10.0,0,0,0,ebbeb1b7dd8e57d6326c3ef7fc7cd733c4013632e9fdac9e6179a029e5875961,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_8_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,986160,120.0,737,6.141666666666667,156,10.0,0,0,0,f0163645f7542a113cff1ed885f11f15b7dcc1401159e98b76bc9de1295cb1b7,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_13_F_MoSh/Subject_13_F_9_poses.npz,BMLmovi,BMLmovi/Subject_13_F_MoSh,1221296,120.0,913,7.608333333333333,156,10.0,0,0,0,2773174b4b585fd1ede00bb5d427a86349c98120c7d36853fec80d5064ef0fa8,train,BMLmovi/Subject_13_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_10_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,1595384,120.0,1193,9.941666666666666,156,10.0,0,0,0,9bf59dabc49ceb6a88b5f97168b86dca7457251ae16f7958dfcd2d1834a58280,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_11_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,1408344,120.0,1053,8.775,156,10.0,0,0,0,9e865472fdf0446efac327d099017292886d1dbb7d6ad8e5352f679ecd3ab8cb,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_12_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,2006872,120.0,1501,12.508333333333333,156,10.0,0,0,0,fcca5ffebc7c62dcb5bff13a6dd979ae2815457f7530688780c68cde8d9e655a,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_13_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,628120,120.0,469,3.908333333333333,156,10.0,0,0,0,cdf39251578b1ebee626db7c0e01a3c855ffd1b1ca192ebfa0c2da5b6265d7e8,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_14_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,718968,120.0,537,4.475,156,10.0,0,0,0,d9a9f342afef79b22c49edea0531af8af62d14a7e8806eb467d8c72c737f663c,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_15_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,628120,120.0,469,3.908333333333333,156,10.0,0,0,0,c9e2c3a8ed12fc9a1dc8b2041b7e1d58de69c5599e536a0eb4a91204d1813499,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_16_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,531928,120.0,397,3.308333333333333,156,10.0,0,0,0,26b333069fc9a1fdb9e17e7ac312d052039d0c718ddf446f7284cfad980d816b,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_17_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,563992,120.0,421,3.5083333333333333,156,10.0,0,0,0,494a79dda994a486a0b627b4dfac9208e92af7633cd0a2cd88538866902dcf9b,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_18_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,521240,120.0,389,3.2416666666666667,156,10.0,0,0,0,b0c05593e5003783e8c498f084173ff643aae29481657af6397dc546042bbc95,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_19_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,708280,120.0,529,4.408333333333333,156,10.0,0,0,0,b82d93e5d5277a3fb4093772adc2948cf981ea55ddece2d820fa0091d96292f5,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_1_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,526584,120.0,393,3.275,156,10.0,0,0,0,2464f9f2e309004af34dff0b0a22e3cdf2f2f5f07d9891ac1958a4cbe50e0118,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_20_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,820504,120.0,613,5.108333333333333,156,10.0,0,0,0,09b92feba3a97630fc93f7839911521279669eca80cce6dc853e45a10af234cc,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_21_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,1606072,120.0,1201,10.008333333333333,156,10.0,0,0,0,8ee41f7d46b6fab3796e0dcbc9248a44d745794fbd2597d034d44439bee1ff38,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_2_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,499864,120.0,373,3.1083333333333334,156,10.0,0,0,0,c91675cd51760a96c391c3665e862f7c3bfd07f0e37d696f7c8e2de58c230967,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_3_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,521240,120.0,389,3.2416666666666667,156,10.0,0,0,0,12466c42648dc8c471716aeb85b41fdd1a79c27cb9eab30c9530f8361c0de698,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_4_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,606744,120.0,453,3.775,156,10.0,0,0,0,d322a3a6291fa1b25031001c12f82586306eebd6347984c77de85329ae3dca8d,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_5_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,1183896,120.0,885,7.375,156,10.0,0,0,0,b5f4de2316e47216e844b385c0646cec9be15b338cf427a8c9ced6818a855a5f,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_6_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,467800,120.0,349,2.908333333333333,156,10.0,0,0,0,310a03bfe5f4e6e4837d4c30a353f93358c9b72705d05ea78ec9558b3a057a0b,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_7_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,526584,120.0,393,3.275,156,10.0,0,0,0,64e2733c630b3c67171cb0e165f10e790868045ed05e31a703442a5f489c967c,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_8_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,328856,120.0,245,2.0416666666666665,156,10.0,0,0,0,0437a1907b484cd4840da3805f85dd4fe9dd298007f4545326e32d872269de98,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_14_F_MoSh/Subject_14_F_9_poses.npz,BMLmovi,BMLmovi/Subject_14_F_MoSh,980824,120.0,733,6.108333333333333,156,10.0,0,0,0,4d882370b3f13457d89d2e716a79ab7fae4fae2c6f57ddbf04c94b7d20962d03,development,BMLmovi/Subject_14_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_10_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,670864,120.0,501,4.175,156,10.0,0,0,0,b7a15d14ce96e287d3ad2bdbb8dd3f1ca834fd95a54aaaa9cd1e3b496f3c7655,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_11_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,1231984,120.0,921,7.675,156,10.0,0,0,0,dd900fcab9b220a63bec06e82b3b9dde91c652610ff7382b1556fa99fdf7a14c,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_12_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,1162512,120.0,869,7.241666666666666,156,10.0,0,0,0,d7d3d8b20df321c3c95349fec356957992003a5831951b46952d919b0730a83a,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_13_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,574672,120.0,429,3.575,156,10.0,0,0,0,904042bc1c3a4dfe34d640f8d012a58cd7b06711b0941d5b1fea6c1774877f07,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_14_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,1285424,120.0,961,8.008333333333333,156,10.0,0,0,0,fbc799fbf21635a57e0f598843ac3aeba75820f31ffc67930a1012382f241217,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_15_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,1178544,120.0,881,7.341666666666667,156,10.0,0,0,0,a1c4725caf70cf33ea7186c0af04d16ba09551c0566f3a95e16d8dc344bc92b1,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_16_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,1451088,120.0,1085,9.041666666666666,156,10.0,0,0,0,3bf6d02dce2a8a97ce169a07779aa506271c57b743c17fe15c0e2075d4a06e62,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_17_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,734992,120.0,549,4.575,156,10.0,0,0,0,1f6b20c35797374051bc5adfcfb421ab1edbb760c65ce42c5a2f7a20c22a62b1,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_18_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,473136,120.0,353,2.941666666666667,156,10.0,0,0,0,44233924df331d15e19c7352684338afa3ca43e459aafc117dc7d14fb7ee466b,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_19_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,697584,120.0,521,4.341666666666667,156,10.0,0,0,0,77efe8a19232647629e148756611cd5b5da67e0f05204cc57712c36e7a5440e5,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_1_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,1178544,120.0,881,7.341666666666667,156,10.0,0,0,0,20d4263db575fd9e80cfe2382b30ccf70e20009c9b835f27bdc20cf7389b6eb1,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_20_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,628112,120.0,469,3.908333333333333,156,10.0,0,0,0,45bd3b7411c4c53017c8a7509da291394db75c218c65a0741607939b7b034647,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_21_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,473136,120.0,353,2.941666666666667,156,10.0,0,0,0,9de3129954538eba5ac4e53ea1a88bdd65cf66aaf0eda50056c3f79bbc9ab956,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_2_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,1520560,120.0,1137,9.475,156,10.0,0,0,0,e7fbbad93f3867bf4a3e1015f0aaea7920209a96bd6699fe07f31b20fced5566,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_3_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,799120,120.0,597,4.975,156,10.0,0,0,0,c01c2d8b02960f91e1d04a8c0b43446e930e2d896f1f4e77e88bdec0834c741c,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_4_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,783088,120.0,585,4.875,156,10.0,0,0,0,c252fee25a14bb2f08c749cfa8af3563780eb04274a06b34d22bceb0f0b33500,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_5_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,563984,120.0,421,3.5083333333333333,156,10.0,0,0,0,16f3562a4685f02bb5866e96779f7e20c18050e559ba17ae7fc10398e3ec2dc5,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_6_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,820496,120.0,613,5.108333333333333,156,10.0,0,0,0,67ea3871ceb199d50299094503bd204d3a51a7d3d451c0c8e9fbbcf424f3d77c,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_7_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,686896,120.0,513,4.275,156,10.0,0,0,0,f3bc310ac4ef2027ab42922324edf19ecdf4950d7a7ace7e9390c538faac1eab,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_8_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,1958768,120.0,1465,12.208333333333334,156,10.0,0,0,0,7c93c57e0270674d33490a93d7364903b9f3bf3fb862a33f0494d0e271bd5331,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_15_F_MoSh/Subject_15_F_9_poses.npz,BMLmovi,BMLmovi/Subject_15_F_MoSh,558640,120.0,417,3.475,156,10.0,0,0,0,d4e04c28ec52b3e6b1f3d6bb9e5dfc6b5493df1adb9e5d646aa79b7e119b40ac,development,BMLmovi/Subject_15_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_10_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,462456,120.0,345,2.875,156,10.0,0,0,0,73a5b9800483faf95ddee46a942ed377781d94396900292b43e09d540328bd30,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_11_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,553304,120.0,413,3.441666666666667,156,10.0,0,0,0,58d25b76934ecde902a7e795883d5d5e1f808caaf65873dc6c399f7d0c7200be,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_12_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,1082360,120.0,809,6.741666666666666,156,10.0,0,0,0,670ef2fbee5b5e1841a31e335e02ea787973df87b16b5d2c1dd792c4fa20c275,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_13_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,852568,120.0,637,5.308333333333334,156,10.0,0,0,0,c719cc4c8a5c4a1130ed6f0615750d7525d00e50f5b657b1df162abee302141b,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_14_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,1210616,120.0,905,7.541666666666667,156,10.0,0,0,0,385b365cc4f111fa835c8423efc39acfb1e70546de7002c5ace17d545ae00551,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_15_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,494520,120.0,369,3.075,156,10.0,0,0,0,30fb79e0292abcecd8510843e7dbd11e5169e756030b0d33d43085fed5f34933,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_16_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,735000,120.0,549,4.575,156,10.0,0,0,0,32e60c15d913be8ee2f58ff124e3a6ce615bf87e68bcce96cacfeba352eaaf49,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_17_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,558648,120.0,417,3.475,156,10.0,0,0,0,a22a65a7321efb2e6b281b65a68cb1b66af6f9c4db4043e2fed5276a97f5787e,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_18_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,1194584,120.0,893,7.441666666666666,156,10.0,0,0,0,9b449c5306831a33911c80808a6d4eb174a3a402c41cc618de55a0cc32ee9a32,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_19_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,574680,120.0,429,3.575,156,10.0,0,0,0,b0e6b1cd8e1fd18cb37a9ce75e8906c0e8c79f9d9f13e89492250e1ebbf346c3,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_1_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,1467128,120.0,1097,9.141666666666667,156,10.0,0,0,0,0cf34c12767ebc482073d95af522c637425adad3a58d60642235aba9bd8a5f14,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_20_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,478488,120.0,357,2.975,156,10.0,0,0,0,46692177800c618ed821d6ab2fbe152de099250ff7fee1d932fb2687569d9fd5,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_21_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,2177880,120.0,1629,13.575,156,10.0,0,0,0,d825ed11616754163940dc3ea330c330deede95be6a863268a3d9c650401e51a,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_2_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,569336,120.0,425,3.5416666666666665,156,10.0,0,0,0,de796e92d2b6baa1d8bdba07205a978a4a5f24324f973de3d567c4bde62bada2,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_3_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,435736,120.0,325,2.7083333333333335,156,10.0,0,0,0,633da9465638e72fc0a225cc38118c4d7a2c5a1c6581d3e056fc9b048e6a9fdb,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_4_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,558648,120.0,417,3.475,156,10.0,0,0,0,6ce713434cf4adcbe52f396ae407b595a76d149742f0d0d07c647f2456072fdf,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_5_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,494520,120.0,369,3.075,156,10.0,0,0,0,31b1e7674074654e18bf71fa7393893de42c7ab7a2e4ae827d4dedcdb01d461e,train,BMLmovi/Subject_16_F_MoSh
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/AMASS/BMLmovi/Subject_16_F_MoSh/Subject_16_F_6_poses.npz,BMLmovi,BMLmovi/Subject_16_F_MoSh,574680,120.0,429,3.575,156,10.0,0,0,0,7915b46c55d4335adc4893dac13008b265de630d9063276f16bdcd2407f29668,train,BMLmovi/Subject_16_F_MoSh
