source,dataset,subject_key,bytes,fps,frames,duration_seconds,pose_dimensions,screen_hz,max_seated_seconds,max_low_speed_seated_seconds,complete_transition_proxies
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_1_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,537264,120.0,401,3.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_20_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,617424,120.0,461,3.841666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_21_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,713616,120.0,533,4.441666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_2_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,1205264,120.0,901,7.508333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_3_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,718960,120.0,537,4.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_4_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,430384,120.0,321,2.675,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_5_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,601392,120.0,449,3.7416666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_6_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,553296,120.0,413,3.441666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_7_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,1002192,120.0,749,6.241666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_8_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,574672,120.0,429,3.575,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_33_F_MoSh/Subject_33_F_9_poses.npz,BMLmovi,BMLmovi/Subject_33_F_MoSh,467792,120.0,349,2.908333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_10_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,1557976,120.0,1165,9.708333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_11_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,483832,120.0,361,3.0083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_12_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,1590040,120.0,1189,9.908333333333333,156,10.0,5.6,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_13_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,596056,120.0,445,3.7083333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_14_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,574680,120.0,429,3.575,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_15_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,366264,120.0,273,2.275,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_16_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,1199928,120.0,897,7.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_17_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,323512,120.0,241,2.0083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_18_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,1493848,120.0,1117,9.308333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_19_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,612088,120.0,457,3.808333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_1_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,553304,120.0,413,3.441666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_20_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,911352,120.0,681,5.675,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_21_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,633464,120.0,473,3.941666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_2_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,927384,120.0,693,5.775,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_3_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,515896,120.0,385,3.2083333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_4_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,1221304,120.0,913,7.608333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_5_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,660184,120.0,493,4.108333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_6_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,665528,120.0,497,4.141666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_7_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,617432,120.0,461,3.841666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_8_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,697592,120.0,521,4.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_34_F_MoSh/Subject_34_F_9_poses.npz,BMLmovi,BMLmovi/Subject_34_F_MoSh,1119768,120.0,837,6.975,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_10_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,1413680,120.0,1057,8.808333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_11_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,644144,120.0,481,4.008333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_12_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,2119088,120.0,1585,13.208333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_13_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,670864,120.0,501,4.175,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_14_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,569328,120.0,425,3.5416666666666665,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_15_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,633456,120.0,473,3.941666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_16_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,911344,120.0,681,5.675,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_17_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,724304,120.0,541,4.508333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_18_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,553296,120.0,413,3.441666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_19_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,1867920,120.0,1397,11.641666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_1_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,996848,120.0,745,6.208333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_20_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,1899984,120.0,1421,11.841666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_21_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,1467120,120.0,1097,9.141666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_2_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,1199920,120.0,897,7.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_3_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,697584,120.0,521,4.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_4_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,1574000,120.0,1177,9.808333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_5_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,879280,120.0,657,5.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_6_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,815152,120.0,609,5.075,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_7_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,686896,120.0,513,4.275,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_8_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,718960,120.0,537,4.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_35_F_MoSh/Subject_35_F_9_poses.npz,BMLmovi,BMLmovi/Subject_35_F_MoSh,1761040,120.0,1317,10.975,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_10_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,403664,120.0,301,2.5083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_11_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,799120,120.0,597,4.975,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_12_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,1579344,120.0,1181,9.841666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_13_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,483824,120.0,361,3.0083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_14_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,1039600,120.0,777,6.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_15_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,692240,120.0,517,4.308333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_16_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,1274736,120.0,953,7.941666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_17_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,515888,120.0,385,3.2083333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_18_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,1322832,120.0,989,8.241666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_19_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,601392,120.0,449,3.7416666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_1_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,873936,120.0,653,5.441666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_20_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,916688,120.0,685,5.708333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_21_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,697584,120.0,521,4.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_22_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,585360,120.0,437,3.6416666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_2_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,1445744,120.0,1081,9.008333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_3_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,927376,120.0,693,5.775,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_4_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,1317488,120.0,985,8.208333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_5_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,644144,120.0,481,4.008333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_6_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,547952,120.0,409,3.408333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_7_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,563984,120.0,421,3.5083333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_8_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,462448,120.0,345,2.875,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_36_F_MoSh/Subject_36_F_9_poses.npz,BMLmovi,BMLmovi/Subject_36_F_MoSh,1018224,120.0,761,6.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_10_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,718960,120.0,537,4.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_11_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,1344208,120.0,1005,8.375,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_12_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,1135792,120.0,849,7.075,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_13_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,1023568,120.0,765,6.375,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_14_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,740336,120.0,553,4.608333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_15_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,1146480,120.0,857,7.141666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_16_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,1600720,120.0,1197,9.975,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_17_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,585360,120.0,437,3.6416666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_18_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,788432,120.0,589,4.908333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_19_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,777744,120.0,581,4.841666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_1_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,1328176,120.0,993,8.275,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_20_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,499856,120.0,373,3.1083333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_21_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,1953424,120.0,1461,12.175,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_2_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,938064,120.0,701,5.841666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_3_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,900656,120.0,673,5.608333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_4_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,804464,120.0,601,5.008333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_5_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,777744,120.0,581,4.841666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_6_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,676208,120.0,505,4.208333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_7_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,633456,120.0,473,3.941666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_8_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,2028240,120.0,1517,12.641666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_37_F_MoSh/Subject_37_F_9_poses.npz,BMLmovi,BMLmovi/Subject_37_F_MoSh,585360,120.0,437,3.6416666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_10_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,681560,120.0,509,4.241666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_11_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,788440,120.0,589,4.908333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_12_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,1563320,120.0,1169,9.741666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_13_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,376952,120.0,281,2.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_14_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,1675544,120.0,1253,10.441666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_15_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,585368,120.0,437,3.6416666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_16_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,1285432,120.0,961,8.008333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_17_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,895320,120.0,669,5.575,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_18_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,857912,120.0,641,5.341666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_19_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,628120,120.0,469,3.908333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_1_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,1723640,120.0,1289,10.741666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_20_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,879288,120.0,657,5.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_21_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,2696248,120.0,2017,16.808333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_2_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,1477816,120.0,1105,9.208333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_3_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,1333528,120.0,997,8.308333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_4_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,841880,120.0,629,5.241666666666666,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_5_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,644152,120.0,481,4.008333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_6_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,777752,120.0,581,4.841666666666667,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_7_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,1440408,120.0,1077,8.975,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_8_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,580024,120.0,433,3.6083333333333334,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_38_F_MoSh/Subject_38_F_9_poses.npz,BMLmovi,BMLmovi/Subject_38_F_MoSh,547960,120.0,409,3.408333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_39_F_MoSh/Subject_39_F_10_poses.npz,BMLmovi,BMLmovi/Subject_39_F_MoSh,612088,120.0,457,3.808333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_39_F_MoSh/Subject_39_F_11_poses.npz,BMLmovi,BMLmovi/Subject_39_F_MoSh,1189240,120.0,889,7.408333333333333,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_39_F_MoSh/Subject_39_F_12_poses.npz,BMLmovi,BMLmovi/Subject_39_F_MoSh,542616,120.0,405,3.375,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_39_F_MoSh/Subject_39_F_13_poses.npz,BMLmovi,BMLmovi/Subject_39_F_MoSh,1344216,120.0,1005,8.375,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_39_F_MoSh/Subject_39_F_14_poses.npz,BMLmovi,BMLmovi/Subject_39_F_MoSh,515896,120.0,385,3.2083333333333335,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_39_F_MoSh/Subject_39_F_15_poses.npz,BMLmovi,BMLmovi/Subject_39_F_MoSh,478488,120.0,357,2.975,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_39_F_MoSh/Subject_39_F_16_poses.npz,BMLmovi,BMLmovi/Subject_39_F_MoSh,2963448,120.0,2217,18.475,156,10.0,0,0,0
../base_mobileposer/data/raw/AMASS/BMLmovi/Subject_39_F_MoSh/Subject_39_F_17_poses.npz,BMLmovi,BMLmovi/Subject_39_F_MoSh,665528,120.0,497,4.141666666666667,156,10.0,0,0,0
